2/03/2019,-60.9589,-34.5852313332,4,32.943,16.945,0,4.1187949498,0.2793003682,28.8745939913
2/04/2019,-60.9589,-34.5852313332,4,30.724,17.459,0,4.5843703237,0.3444031585,28.4097659874
2/05/2019,-60.9589,-34.5852313332,4,33.437,19.101,0,5.5144832814,0.2581159312,25.8396589851
2/06/2019,-60.9589,-34.5852313332,4,29.245,20.248,6.100846632,5.8834653672,0.5209848541,13.5156033964
2/07/2019,-60.9589,-34.5852313332,4,25.539,16.052,3.3027670512,6.1502255631,0.6270780472,20.2816268417
2/08/2019,-60.9589,-34.5852313332,4,15.967,13.819,7.93933596,7.2883670498,0.7716243984,5.4540801602
2/09/2019,-60.9589,-34.5852313332,4,18.769,11.192,2.046204,4.670275193,0.6737766734,15.3261351497
2/10/2019,-60.9589,-34.5852313332,4,26.491,10.283,0,4.3410600138,0.5445965039,27.6054248354
2/11/2019,-60.9589,-34.5852313332,4,27.209,13.925,0,5.3297751647,0.4814549698,14.8388447303
3/12/2019,-60.9589,-34.5852313332,4,19.34,13.998,31.6337661,4.921229181,0.7215460733,1.6516817744
1/01/2015,-64.18105,-31.4135,4,16.201,15.348,69.21213192,5.8446567932,0.903015936,2.235367184
1/02/2015,-64.18105,-31.4135,4,15.851,14.054,7.87239144,5.8179763897,0.8241921472,6.5270421448
1/03/2015,-64.18105,-31.4135,4,19.714,12.228,1.39903938,3.4274877023,0.7596413465,14.9221217627
1/04/2015,-64.18105,-31.4135,4,28.227,11.651,0,2.2750567698,0.5705186211,25.8897093044
1/05/2015,-64.18105,-31.4135,4,23.693,12.304,0.0034332264,5.1240275113,0.4322372039,26.0875374575
1/06/2015,-64.18105,-31.4135,4,24.219,12.561,0,3.3160711282,0.432566184,25.7437673081
1/07/2015,-64.18105,-31.4135,4,30.67,13.958,0,2.5948329893,0.3757831282,25.5273027975
1/08/2015,-64.18105,-31.4135,4,31.495,19.783,0,4.5109713332,0.4085036707,24.7291719296
1/09/2015,-64.18105,-31.4135,4,20.853,10.72,0,5.9739859196,0.4798838508,25.5045274689
1/10/2015,-64.18105,-31.4135,4,21.816,12.167,0,5.3853191549,0.4857367491,19.1302560543
1/11/2015,-64.18105,-31.4135,4,20.958,10.034,0.3004072812,4.5369639708,0.5277403519,23.4127940522
1/12/2015,-64.18105,-31.4135,4,14.577,9.846,5.28545376,4.3518460135,0.7045577949,15.6925442581
